"820774427","上海耐能倍吉紧固件有限公司(东北门)","31.47106","121.42266","","","上海市","上海市","嘉定区","1912",12957.7588 -----> "819242885","沙县小吃(上海诗林东)","31.233780000000003","121.43942999999999","","","上海市","上海市","松江区","240",12967.2823
"800805696","大韩纺织株式会社上海办事处","31.277440000000002","121.48549","","","上海市","上海市","闵行区","1912",12969.9892 -----> "812318449","上海创昊实业有限公司","31.2207","121.41350999999999","","","上海市","上海市","松江区","1912",12965.3698
"814988771","上海辉煌电力工程有限公司","31.453390000000002","121.51696","","","上海市","上海市","宝山区","1912",12966.8869 -----> "818475484","上海市嘉定区南翔医院体检中心","31.39223","121.4229","","","上海市","上海市","嘉定区","2750",12960.4444
"804000785","东陈超市(东陈路)","31.46298","121.41157","","","上海市","上海市","嘉定区","643",12957.0288 -----> "838637912","东阁护肤造型SPA","31.390060000000002","121.40723999999999","","","上海市","上海市","嘉定区","523",12959.0996
"821042275","虹梅便利店","31.290180000000003","121.48573999999999","虹梅路","","上海市","上海市","闵行区","643",12969.5821 -----> "842288392","小阿哩(吴中路旗舰店)","31.2788","121.48714","","","上海市","上海市","闵行区","240",12970.093
"811538492","停车场","31.472820000000002","121.48142","","","上海市","上海市","宝山区","993",12963.0137 -----> "825744570","上海欣诺铝制品有限公司","31.419620000000002","121.44709999999999","","","上海市","上海市","嘉定区","1912",12961.7099
"824118423","上海恩乐家具有限公司(西南门)","31.40699","121.43006","","","上海市","上海市","嘉定区","1912",12960.5942 -----> "828136196","美佳银飞工程铝扣板仓库","31.224410000000002","121.45414","","","上海市","上海市","闵行区","1912",12968.9323
"808988268","中共南翔镇委员会党校","31.398570000000003","121.41010999999999","","","上海市","上海市","嘉定区","145",12959.0723 -----> "804446438","万家福超市(十二房路)","31.46236","121.48415","","","上海市","上海市","宝山区","643",12963.6152
"800503343","威廉公馆清猗园3期","31.3961","121.4182","","","上海市","上海市","嘉定区","1920",12959.8882 -----> "806226019","上海丰山工艺品有限公司","31.28056","121.48056","","","上海市","上海市","闵行区","1912",12969.437
"815772924","上海市宝安区刘乐百货商店","31.445490000000003","121.49982","","","上海市","上海市","宝山区","643",12965.6044 -----> "805301240","盘盘香饭店","31.468980000000002","121.53089999999999","","","上海市","上海市","宝山区","240",12967.6184
"820528160","上采国际设计集团(东北门)","31.28489","121.48975999999999","","","上海市","上海市","闵行区","1912",12970.125 -----> "823706589","沙县小吃(朱范宅东南)","31.472890000000003","121.51417","","","上海市","上海市","宝山区","240",12965.9729
"838560799","冰焰专业足浴","31.475990000000003","121.54217","","","上海市","上海市","宝山区","1523",12968.3993 -----> "826994812","万岚达咖啡(宜山路)","31.265600000000003","121.48218","","","上海市","上海市","闵行区","241",12970.0884
"809953363","悦来饭店(菊太路)","31.447940000000003","121.45818","","","上海市","上海市","宝山区","240",12961.7544 -----> "825424112","喜客来商务餐","31.41373","121.44963","","","上海市","上海市","宝山区","240",12962.138
"812965734","茶天下(疏影路)","31.21885","121.46309","","","上海市","上海市","闵行区","1119",12969.9315 -----> "825721433","凯迪·华光公寓(西南门)","31.28688","121.4793","","","上海市","上海市","闵行区","1920",12969.1096
"801147161","上海吉塑新材料科技有限公司","31.22033","121.4121","","","上海市","上海市","松江区","1912",12965.2543 -----> "801878976","净闲茶庄(宜山路店)","31.26584","121.48209","","","上海市","上海市","闵行区","1119",12970.0722
"802601778","廖家礽烈士墓","31.44517","121.40453","","","上海市","上海市","嘉定区","5080",12956.9937 -----> "808826882","上海莆格贸易有限公司(东北门)","31.27539","121.48315","","","上海市","上海市","闵行区","1912",12969.8462
"808517875","吴中商务大厦(西南门)","31.276040000000002","121.48586999999999","","","上海市","上海市","闵行区","2100",12970.0709 -----> "811465493","上海辰奥建筑装饰工程有限公司","31.21855","121.39169","","","上海市","上海市","松江区","1912",12963.4616
"813771967","你家便利(黎安店)","31.224400000000003","121.45809999999999","黎安路","","上海市","上海市","闵行区","643",12969.2919 -----> "824433551","乐中乐邻家小菜","31.21955","121.46485","","","上海市","上海市","闵行区","240",12970.0677
